29,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OnFailStepId,0,,
30,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.RetryAttempts,0,,
31,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.RetryInterval,0,,
32,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.Flags,0,,
33,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.Command,<see Notes>,,"SET NOCOUNT ON;

DECLARE @Counter TINYINT,
		@DBName SYSNAME

DECLARE @Databases TABLE
(
ID TINYINT IDENTITY(1,1),
Name SYSNAME
)

INSERT INTO @Databases
SELECT name
FROM sys.databases
ORDER BY Name;

SET @Counter = 1

WHILE EXISTS (SELECT 1 FROM @Databases WHERE ID = @Counter)
	BEGIN
		SELECT @DBName = Name FROM @Databases WHERE ID = @Counter

		EXEC [dbo].[UspDatabaseOptimiseStatistics] @DBName = @DBName, @StatisticAgeHours = 2, @SampleValue = NULL, @PrintCommandOnly = 0

		SET @Counter = @Counter + 1
	END
GO"
34,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.Name,(DBA) - Index Optimisation,,
35,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.Enabled,1,,
36,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqType,8,,
37,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqInterval,28,,
38,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqSubdayType,1,,
39,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqSubdayInterval,0,,
40,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqRelativeInterval,0,,
